Transaction_ID,Date,Movement_Type,Batch_ID,Product_ID,Product_Name,Category,UOM,Warehouse_ID,Zone_ID,Aisle_ID,Bin_ID,Supplier_ID,Supplier_Name,Lead_Time_Days,Quantity_Sold,Opening_Stock,Unit_Cost_SGD,Unit_Price_SGD,Total_Revenue,Gross_Profit
TRX-100171,2024-06-20,OUTBOUND_SALES,BATCH-793,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,64,299,85.0,145.5,9312.0,3872.0
TRX-100172,2024-06-21,OUTBOUND_SALES,BATCH-694,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,82,324,85.0,145.5,11931.0,4961.0
TRX-100173,2024-06-22,OUTBOUND_SALES,BATCH-783,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,70,749,85.0,145.5,10185.0,4235.0
TRX-100174,2024-06-23,OUTBOUND_SALES,BATCH-391,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,76,544,85.0,145.5,11058.0,4598.0
TRX-100175,2024-06-24,OUTBOUND_SALES,BATCH-455,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,46,301,85.0,145.5,6693.0,2783.0
TRX-100176,2024-06-25,OUTBOUND_SALES,BATCH-509,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,44,384,85.0,145.5,6402.0,2662.0
TRX-100177,2024-06-26,OUTBOUND_SALES,BATCH-590,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,61,669,85.0,145.5,8875.5,3690.5
TRX-100178,2024-06-27,OUTBOUND_SALES,BATCH-482,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,74,521,85.0,145.5,10767.0,4477.0
TRX-100179,2024-06-28,OUTBOUND_SALES,BATCH-753,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,77,650,85.0,145.5,11203.5,4658.5
TRX-100180,2024-06-29,OUTBOUND_SALES,BATCH-529,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,83,236,85.0,145.5,12076.5,5021.5
TRX-100181,2024-06-30,OUTBOUND_SALES,BATCH-649,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,93,592,85.0,145.5,13531.5,5626.5
TRX-100182,2024-07-01,OUTBOUND_SALES,BATCH-270,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,57,518,85.0,145.5,8293.5,3448.5
TRX-100183,2024-07-02,OUTBOUND_SALES,BATCH-915,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,56,626,85.0,145.5,8148.0,3388.0
TRX-100184,2024-07-03,OUTBOUND_SALES,BATCH-473,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,65,351,85.0,145.5,9457.5,3932.5
TRX-100185,2024-07-04,OUTBOUND_SALES,BATCH-709,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,59,220,85.0,145.5,8584.5,3569.5
TRX-100186,2024-07-05,OUTBOUND_SALES,BATCH-266,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,71,463,85.0,145.5,10330.5,4295.5
TRX-100187,2024-07-06,OUTBOUND_SALES,BATCH-986,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,84,589,85.0,145.5,12222.0,5082.0
TRX-100188,2024-07-07,OUTBOUND_SALES,BATCH-783,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,88,223,85.0,145.5,12804.0,5324.0
TRX-100189,2024-07-08,OUTBOUND_SALES,BATCH-276,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,76,359,85.0,145.5,11058.0,4598.0
TRX-100190,2024-07-09,OUTBOUND_SALES,BATCH-771,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,57,291,85.0,145.5,8293.5,3448.5
TRX-100191,2024-07-10,OUTBOUND_SALES,BATCH-224,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,76,351,85.0,145.5,11058.0,4598.0
TRX-100192,2024-07-11,OUTBOUND_SALES,BATCH-194,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,53,481,85.0,145.5,7711.5,3206.5
TRX-100193,2024-07-12,OUTBOUND_SALES,BATCH-838,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,63,647,85.0,145.5,9166.5,3811.5
TRX-100194,2024-07-13,OUTBOUND_SALES,BATCH-829,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,83,505,85.0,145.5,12076.5,5021.5
TRX-100195,2024-07-14,OUTBOUND_SALES,BATCH-933,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,78,264,85.0,145.5,11349.0,4719.0
TRX-100196,2024-07-15,OUTBOUND_SALES,BATCH-261,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,40,293,85.0,145.5,5820.0,2420.0
TRX-100197,2024-07-16,OUTBOUND_SALES,BATCH-321,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,65,443,85.0,145.5,9457.5,3932.5
TRX-100198,2024-07-17,OUTBOUND_SALES,BATCH-746,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,67,567,85.0,145.5,9748.5,4053.5
TRX-100199,2024-07-18,OUTBOUND_SALES,BATCH-136,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,57,607,85.0,145.5,8293.5,3448.5
TRX-100200,2024-07-19,OUTBOUND_SALES,BATCH-108,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,87,738,85.0,145.5,12658.5,5263.5
TRX-100201,2024-07-20,OUTBOUND_SALES,BATCH-906,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,78,500,85.0,145.5,11349.0,4719.0
TRX-100202,2024-07-21,OUTBOUND_SALES,BATCH-116,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,100,582,85.0,145.5,14550.0,6050.0
TRX-100203,2024-07-22,OUTBOUND_SALES,BATCH-549,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,41,226,85.0,145.5,5965.5,2480.5
TRX-100204,2024-07-23,OUTBOUND_SALES,BATCH-204,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,61,608,85.0,145.5,8875.5,3690.5
TRX-100205,2024-07-24,OUTBOUND_SALES,BATCH-812,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,60,278,85.0,145.5,8730.0,3630.0
TRX-100206,2024-07-25,OUTBOUND_SALES,BATCH-244,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,44,700,85.0,145.5,6402.0,2662.0
TRX-100207,2024-07-26,OUTBOUND_SALES,BATCH-105,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,90,404,85.0,145.5,13095.0,5445.0
TRX-100208,2024-07-27,OUTBOUND_SALES,BATCH-338,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,95,251,85.0,145.5,13822.5,5747.5
TRX-100209,2024-07-28,OUTBOUND_SALES,BATCH-519,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,79,426,85.0,145.5,11494.5,4779.5
TRX-100210,2024-07-29,OUTBOUND_SALES,BATCH-244,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,45,572,85.0,145.5,6547.5,2722.5
TRX-100211,2024-07-30,OUTBOUND_SALES,BATCH-976,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,62,252,85.0,145.5,9021.0,3751.0
TRX-100212,2024-07-31,OUTBOUND_SALES,BATCH-412,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,61,494,85.0,145.5,8875.5,3690.5
TRX-100213,2024-08-01,OUTBOUND_SALES,BATCH-688,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,68,752,85.0,145.5,9894.0,4114.0
TRX-100214,2024-08-02,OUTBOUND_SALES,BATCH-395,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,88,596,85.0,145.5,12804.0,5324.0
TRX-100215,2024-08-03,OUTBOUND_SALES,BATCH-904,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,77,554,85.0,145.5,11203.5,4658.5
TRX-100216,2024-08-04,OUTBOUND_SALES,BATCH-362,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,78,501,85.0,145.5,11349.0,4719.0
TRX-100217,2024-08-05,OUTBOUND_SALES,BATCH-772,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,54,538,85.0,145.5,7857.0,3267.0
TRX-100218,2024-08-06,OUTBOUND_SALES,BATCH-905,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,72,493,85.0,145.5,10476.0,4356.0
TRX-100219,2024-08-07,OUTBOUND_SALES,BATCH-948,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,47,473,85.0,145.5,6838.5,2843.5
TRX-100220,2024-08-08,OUTBOUND_SALES,BATCH-711,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,37,210,85.0,145.5,5383.5,2238.5
TRX-100221,2024-08-09,OUTBOUND_SALES,BATCH-237,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,91,712,85.0,145.5,13240.5,5505.5
TRX-100222,2024-08-10,OUTBOUND_SALES,BATCH-527,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,80,276,85.0,145.5,11640.0,4840.0
TRX-100223,2024-08-11,OUTBOUND_SALES,BATCH-262,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,86,525,85.0,145.5,12513.0,5203.0
TRX-100224,2024-08-12,OUTBOUND_SALES,BATCH-385,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,59,563,85.0,145.5,8584.5,3569.5
TRX-100225,2024-08-13,OUTBOUND_SALES,BATCH-252,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,58,225,85.0,145.5,8439.0,3509.0
TRX-100226,2024-08-14,OUTBOUND_SALES,BATCH-810,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,66,297,85.0,145.5,9603.0,3993.0
TRX-100227,2024-08-15,OUTBOUND_SALES,BATCH-425,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,43,454,85.0,145.5,6256.5,2601.5
TRX-100228,2024-08-16,OUTBOUND_SALES,BATCH-887,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,82,684,85.0,145.5,11931.0,4961.0
TRX-100229,2024-08-17,OUTBOUND_SALES,BATCH-784,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,84,410,85.0,145.5,12222.0,5082.0
TRX-100230,2024-08-18,OUTBOUND_SALES,BATCH-508,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,85,497,85.0,145.5,12367.5,5142.5
TRX-100231,2024-08-19,OUTBOUND_SALES,BATCH-142,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,45,209,85.0,145.5,6547.5,2722.5
TRX-100232,2024-08-20,OUTBOUND_SALES,BATCH-323,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,65,742,85.0,145.5,9457.5,3932.5
TRX-100233,2024-08-21,OUTBOUND_SALES,BATCH-991,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,55,629,85.0,145.5,8002.5,3327.5
TRX-100234,2024-08-22,OUTBOUND_SALES,BATCH-433,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,52,510,85.0,145.5,7566.0,3146.0
TRX-100235,2024-08-23,OUTBOUND_SALES,BATCH-616,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,86,418,85.0,145.5,12513.0,5203.0
TRX-100236,2024-08-24,OUTBOUND_SALES,BATCH-483,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,88,659,85.0,145.5,12804.0,5324.0
TRX-100237,2024-08-25,OUTBOUND_SALES,BATCH-833,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,82,528,85.0,145.5,11931.0,4961.0
TRX-100238,2024-08-26,OUTBOUND_SALES,BATCH-587,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,58,514,85.0,145.5,8439.0,3509.0
TRX-100239,2024-08-27,OUTBOUND_SALES,BATCH-526,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,49,745,85.0,145.5,7129.5,2964.5
TRX-100240,2024-08-28,OUTBOUND_SALES,BATCH-682,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,52,479,85.0,145.5,7566.0,3146.0
TRX-100241,2024-08-29,OUTBOUND_SALES,BATCH-612,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,57,360,85.0,145.5,8293.5,3448.5
TRX-100242,2024-08-30,OUTBOUND_SALES,BATCH-614,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,112,637,85.0,145.5,16296.0,6776.0
TRX-100243,2024-08-31,OUTBOUND_SALES,BATCH-937,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,102,773,85.0,145.5,14841.0,6171.0
TRX-100244,2024-09-01,OUTBOUND_SALES,BATCH-264,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,94,432,85.0,145.5,13677.0,5687.0
TRX-100245,2024-09-02,OUTBOUND_SALES,BATCH-961,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,66,647,85.0,145.5,9603.0,3993.0
TRX-100246,2024-09-03,OUTBOUND_SALES,BATCH-610,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,62,660,85.0,145.5,9021.0,3751.0
TRX-100247,2024-09-04,OUTBOUND_SALES,BATCH-416,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,51,729,85.0,145.5,7420.5,3085.5
TRX-100248,2024-09-05,OUTBOUND_SALES,BATCH-742,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,57,319,85.0,145.5,8293.5,3448.5
TRX-100249,2024-09-06,OUTBOUND_SALES,BATCH-603,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,94,409,85.0,145.5,13677.0,5687.0
TRX-100250,2024-09-07,OUTBOUND_SALES,BATCH-587,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,66,746,85.0,145.5,9603.0,3993.0
TRX-100251,2024-09-08,OUTBOUND_SALES,BATCH-334,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,95,694,85.0,145.5,13822.5,5747.5
TRX-100252,2024-09-09,OUTBOUND_SALES,BATCH-281,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,48,453,85.0,145.5,6984.0,2904.0
TRX-100253,2024-09-10,OUTBOUND_SALES,BATCH-975,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,43,791,85.0,145.5,6256.5,2601.5
TRX-100254,2024-09-11,OUTBOUND_SALES,BATCH-365,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,43,503,85.0,145.5,6256.5,2601.5
TRX-100255,2024-09-12,OUTBOUND_SALES,BATCH-742,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,66,274,85.0,145.5,9603.0,3993.0
TRX-100256,2024-09-13,OUTBOUND_SALES,BATCH-266,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,99,624,85.0,145.5,14404.5,5989.5
